No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class,Label
3438,363.22,10.089,7,1,1,0,0,0,1,36.1,2.8,8.3,2.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.133,356,2.53,1478,2.073,2.15,1.116,0.913,3.437,1.733,1.036,1.345,12.1047,2.6526,3.807,0.636,0.011,10.695,7.434,4.809,3.736,0.644,0.639,0.795,0.675,1.092,0.911,3.814,26.476,6.763,0,56.782,71.152,56.782,0,6.869,3.756,10.13,-1.485,0.366,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,11,0,1,0,0,0,0,1.214,0,0,-0.407,2.148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.983,10.01,-3.64,Pharmaceuticals,7
6917,401.97,7.178,13,1,1,0,0,1,1,41.1,1.8,5.4,1.8,3,3,0,0,0,0,0,0,0,0,0,0,0,1.032,1256,2.833,10101,1.942,1.088,3.12,0.593,3.243,2.565,0.692,1.611,12.0853,1.7502,5.08,0.736,0.006,3.943,7.431,12.333,5.693,0.936,1.169,0.977,0.886,0.916,0.789,3.857,8.825,0,39.149,0,168.836,0,0,7.101,4.218,11.856,-0.406,0.8,1,2,0,0,0,1,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,7,2,1,0,0,0,0,4.684,0,0,-0.188,2.416,0,0,2.306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,6,7,7,0,0,0,0,0,0,0,14,11,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,14.38,18.021,-4.61,Pharmaceuticals,7
6878,454.53,8.117,28,1,6,0,0,0,0,44.6,10.7,5.4,0,5,6,1,2,1,0,0,0,0,0,146.116,0,0,0.854,1970,2.857,64305,2.08,0.94,2.774,0.436,3.677,2.131,0.384,2.222,14.0725,1.6155,4.807,0.943,0.005,4.047,7.433,9.636,4.793,1.116,1.083,1.063,1.198,0.771,1.304,3.98,19.708,2.144,0,0,164.766,0,0,7.691,3.696,0,0.801,0.86,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,3,0,2,0,4,0,0,0.94,0,0,-0.414,5.406,1.362,0,0,0,2.523,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,2,2,2,0,2,0,0,8,13,14,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22.609,23.544,-5.43,Pharmaceuticals,7
4840,326.52,6.047,3,2,0,0,0,0,0,40.7,0,3.7,0,4,10,3,1,1,2,0,0,0,0,57.582,0,0,1.081,654,2.752,23440,2.128,0.997,5.31,0.723,3.042,2.713,0.472,3.842,20.7445,1.6958,3.974,0.401,0.011,3.741,6.292,13.538,6.123,0.896,1.011,0.724,0.897,0.938,1.137,3.799,19.708,52.123,0,0,107.718,0,0,6.612,4.231,0,-0.549,1.128,1,7,5,3,1,0,0,0,1,0,0,1,0,1,1,0,0,0,19,1,0,0,4,0,0,0,0,0,0,8.661,5.807,2.811,2.644,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.219,22.042,-5.02,Pharmaceuticals,7
3444,372.55,6.314,4,4,0,0,0,0,0,39,0,6.8,0,4,10,3,1,1,2,0,0,0,0,67.831,0,0,1.065,979,2.922,31803,2.043,1.363,5.778,0.635,2.788,3.095,0.547,3.401,20.4084,1.5928,4.689,0.686,0.008,3.732,7.437,14.237,6.738,1.012,1.074,1.052,1.049,1.04,1.449,3.812,26.476,0,0,0,81.464,0,0,6.403,3.938,12.019,-0.452,2.223,2,8,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,6,0,0,1,0,0,0,0,8.092,0,0,1.431,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.682,12.256,-4.42,Pharmaceuticals,7
6415,319.88,8.202,12,0,1,1,0,1,2,43.6,2.6,2.6,2.6,3,6,2,0,0,2,0,0,0,0,0,0,0,1.091,557,2.213,8925,0.915,1.352,2.979,0.883,3.199,2.086,0.346,3.154,18.1374,2.4568,3.213,0.51,0.013,4.073,4.754,7.777,3.86,1.369,1.008,0.883,1.414,1.16,1.533,3.804,19.708,0,0,32.22,176.224,0,0,7.111,4.606,0.054,-1.103,0.86,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,5,0,0,3,0,0,0,0,1,1,0,0,0,0,1.562,0,0,0,5.89,0,0,2.358,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,2,0,0,0,0,0,0,0,7,2,3,0,4,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14.197,25.334,-4.59,Pharmaceuticals,7
5848,364.5,6.627,3,3,0,0,1,0,0,38.2,0,7.3,1.8,4,10,3,1,1,2,0,0,0,0,61.884,0,0,1.025,770,2.705,27609,2.919,1.052,5.57,0.782,3.08,2.701,0.464,3.777,21.9068,1.7605,4.089,0.832,0.01,3.787,8.188,13.071,6.349,0.902,1.012,1.132,0.929,0.884,1.386,3.824,17.65,14.96,0,0,66.791,0,0,6.568,4.308,11.3,-0.579,1.277,2,8,4,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,16,0,0,2,5,0,0,0,0,0,0,3.1,0,0,0.597,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.329,4.652,-3.53,Pharmaceuticals,7
4873,218.22,8.393,12,1,0,0,0,0,0,46.2,0,15.4,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0.834,222,2.561,2389,2.675,1.453,1.023,0.877,3.123,1.578,0.077,2.388,13.5337,2.5084,2.733,0.686,0.017,3.89,7.477,4.302,2.503,0.855,0.991,1.513,1.002,1.077,1.546,3.532,0,0,0,0,72.749,0,0,7.372,3.628,11.499,-1.914,0.922,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.358,0,0,-1.009,0.701,1.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.831,4.512,-2.82,Pharmaceuticals,7
3328,267.41,6.077,6,0,1,0,0,0,0,34.1,2.3,6.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.065,490,2.676,1841,1.835,2.393,1.175,0.962,3.171,2.289,0.688,1.414,13.4364,2.6977,4.052,0.63,0.009,3.664,6.27,11.042,4.274,1.075,1.022,1.326,0.769,1.44,0.968,3.6,28.533,0,0,0,88.692,0,0,6.803,3.157,0,-1.253,0.86,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,2.312,0,0,0,1.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.732,3.088,-2.79,Pharmaceuticals,7
5754,607.81,8.809,24,4,7,3,0,0,3,34.8,10.1,8.7,0,6,8,2,2,2,0,0,0,0,0,314.884,0,0,1.135,3428,2.896,108054,5.175,0.893,5.615,0.421,4.06,2.048,0.562,2.319,14.9092,1.6575,5.39,1.297,0.004,4.704,7.766,17.447,7.274,0.86,0.913,0.8,1.026,0.934,0.58,4.706,7.19,6.576,0,31.278,132.092,0,7.146,7.619,5.035,0.314,1,0.916,0,1,0,0,0,0,0,0,1,0,0,1,9,0,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,3.209,0,0,0,2.906,3.253,0,5.6,0,2.968,0,0,0,0,-7.472,0,0,0,0,0,0,0,2,1,1,1,2,0,6,2,3,8,4,2,3,1,0,4,11,4,0,0,0,0,0,1,1,2,1,151,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,3,0,1,0,5,0,0,0,0,0,0,0,0,2,1,3,0,7,0,1,0,0,0,0,2,7,0,0.429,3.824,-1.95,Pharmaceuticals,7
6643,421.55,7.268,19,2,5,0,0,0,0,39.7,8.6,5.2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0.942,1540,2.788,15386,2.648,1.679,2.277,0.589,3.634,2.224,0.625,1.571,12.9613,1.9709,4.942,0.888,0.006,3.872,7.477,12.159,5.35,1.065,1.005,1.124,1.084,1.01,0.953,3.823,26.476,0,0,0,130.145,0,0,7.165,3.911,11.322,0.169,1.941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,2,1,0,0,0,3,0,0,1.251,0,0,-1.124,4.278,0,0,1.486,0,2.787,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,2,1,0,1,0,0,1,0,0,5,11,14,0,0,0,0,2,3,2,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15.53,16.59,-4.74,Pharmaceuticals,7
5881,278.36,8.435,14,2,2,1,0,0,1,39.4,6.1,9.1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.115,463,2.249,2947,4.292,1.144,1.404,0.924,3.12,1.925,0.508,1.831,12.2082,2.9111,2.923,0.735,0.012,4.687,7.719,8.578,3.29,1.202,1.255,1.151,1.264,0.6,1.771,3.888,7.19,0,0,0,104.808,0,5.807,7.449,4.312,0,-1.17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.798,0,0,0,0,0,0,0,0,0,-3.376,0,0,1,0,0,1,0,2,1,2,0,3,0,1,0,0,2,0,0,0,0,0,3,3,0,1,0,2,1,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2.388,4.109,-2.7,Pharmaceuticals,7
4218,151.2,7.2,6,0,1,0,1,0,0,42.9,4.8,0,4.8,2,2,0,0,0,0,0,23.252,0,0,0,0,0,0.956,88,1.868,668,1.797,0.629,0.743,1.215,2.982,1.41,0.476,2.149,8.595,2.2966,2.096,0.372,0.04,3.686,8.201,4.441,2.069,0.987,0,2.116,0.288,1.426,0,3.558,0,14.96,0,0,54.423,0,0,6.711,3.178,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.979,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158,1.827,-3.32,Pharmaceuticals,7
4948,199.1,9.481,6,0,0,0,0,0,1,42.9,0,0,4.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.296,60,1.971,314,0.868,1.185,0.7,1.597,2.599,1.793,0.834,1.791,8.9537,3.0772,1.984,0.136,0.06,6.874,4.509,3.268,2.1,2.784,0,0.63,2.166,2.167,0,3.835,17.65,0,45.954,45.954,107.881,0,0,6.662,3.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2.655,0,0,0,0,0,0,0,0,0,0,3.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.76,11.822,-4.54,Pharmaceuticals,7
5752,229.18,7.903,0,0,0,0,0,0,1,37.9,0,0,3.4,3,7,6,0,0,0,0,0,0,87,0,0,0,1.297,48,0.918,2008,0.675,0.73,3.989,1.551,1.858,3,1.129,3.763,13.1692,2.0736,2.172,0.136,0.041,6.879,4.084,6.907,3.461,0,0,0,0,0,0,3.909,8.825,0,45.954,45.954,69.986,0,0,5.562,3.789,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,8.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.884,11.158,-4.98,Pharmaceuticals,7
3379,233.29,7.29,8,2,1,0,0,0,0,40.6,3.1,9.4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.959,333,2.145,1812,2.552,0.922,1.533,1.079,3.399,1.601,0.438,1.827,10.9631,2.3276,2.985,0.63,0.018,3.671,7.477,6.646,3.119,1.223,0.804,1.161,0.911,1.319,0.7,3.689,0,0,0,0,63.785,0,0,6.648,3.848,11.41,-1.803,1.907,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,1.975,0,0,-0.938,0.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,4,0,0,0,0,0,1,0,0,1,0,2,2,4,0,0,0,0,3,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295,1.724,-2.68,Pharmaceuticals,7
3494,402.73,5.37,1,1,0,0,0,0,0,36,0,2.7,0,4,10,3,1,1,2,0,0,0,0,75.634,0,0,1.193,1219,2.945,37525,1.467,1.5,6.776,0.601,2.33,3.899,0.69,3.152,20.1752,1.5202,5.306,0.401,0.007,3.707,6.272,19.623,8.756,0.986,0.862,1.419,1.018,0.798,0.803,3.802,44.126,0,0,0,82.133,0,0,6.317,3.854,0,-0.19,0,2,9,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,0,7,0,0,0,0,0,0,11.808,0,0,1.577,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.379,38.523,-6.07,Pharmaceuticals,7
4364,247.19,9.888,8,2,1,0,3,0,0,40,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0.79,314,2.419,1242,5.712,1.855,0.653,1.082,3.654,0.99,0.59,1.378,11.7153,2.9402,3.309,1.035,0.014,3.778,8.513,2.488,2.339,0.806,1.518,0.682,0.837,0.816,1.712,3.566,0,0,7.76,0,59.756,0,0,6.887,4.46,17.443,-1.771,2.375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-0.583,0,0,-1.966,-0.897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.128,2.722,-3.12,Pharmaceuticals,7
3745,217.01,14.467,9,2,2,0,0,2,2,46.7,13.3,13.3,13.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.89,135,1.826,611,2.68,1.23,0.65,1.783,3.24,0.667,0.133,1.746,11.3465,4.0685,1.919,0.783,0.035,4.121,7.815,1.492,0.728,0,0,0.453,0,0,0,3.686,5.67,0,129.044,0,126.795,0,0,7.304,4.116,12.452,0,2.035,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.628,0,-0.502,0,0,0,8.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824,8.597,-3.77,Pharmaceuticals,7
5935,293.82,7.345,11,0,1,0,0,1,1,40,2.5,5,2.5,2,3,1,0,0,1,0,0,0,0,0,0,0,1.018,494,2.504,3867,1.516,2.039,1.461,0.763,3.164,2.158,0.538,1.975,13.8224,2.2557,3.69,0.61,0.009,3.882,5.08,9.405,3.903,1.708,1.303,1.546,0.953,1.73,1.152,3.756,17.65,39.919,0,39.919,140.99,0,0,7.43,3.18,0,-1.153,0.4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1.073,0,0,0,0.853,2.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,3,5,0,0,0,0,0,0,0,9,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7.712,11.104,-3.75,Pharmaceuticals,7
3692,396.93,7.939,18,0,4,0,1,1,1,44,8,0,4,4,5,1,0,0,1,0,0,0,0,0,0,0,0.959,1256,2.867,22248,1.946,0.744,2.722,0.576,3.587,2.057,0.47,2.299,14.2555,1.891,4.076,0.729,0.007,3.897,8.201,9.328,4.437,1.075,1.509,0.784,0.855,0.541,0.757,3.886,17.65,19.187,0,0,168.517,0,0,7.135,3.529,0.273,-0.173,0.916,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,3,0,0,0,5,0,0,0,2,0,0,2.16,0,0,0,6.305,0,0,2.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,10,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30.867,43.279,-6.11,Pharmaceuticals,7
5632,474.45,8.472,15,3,0,0,0,0,0,41.1,0,19.6,0,4,5,1,0,0,1,0,0,0,0,0,0,0,0.829,2024,3.268,41399,3.009,1.09,2.45,0.481,3.865,1.942,0.263,2.039,15.0877,1.7797,5.085,1.312,0.004,3.927,7.435,9.737,5.591,1.003,1.059,0.999,1.173,0.952,1.072,3.82,8.825,23.542,0,0,114.537,0,0,7.256,3.702,11.599,0.278,1.392,0,4,0,0,1,1,2,3,1,2,0,0,1,0,0,4,0,0,0,2,0,3,0,0,3,0,0,0,0,-0.391,0,0,-0.993,-0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,4,0,4,0,2,1,2,2,2,1,1,0,0,9,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0.012,0.291,-1.3,Pharmaceuticals,7
5544,300.36,7.904,12,2,6,0,0,0,0,36.8,15.8,5.3,0,4,5,1,2,1,0,33.93,0,0,0,81.943,0,0,0.875,610,2.534,10775,2.478,0.797,1.665,0.646,3.944,1.304,0.368,2.461,12.3035,1.8759,3.496,0.842,0.01,4.036,7.477,7.449,2.792,1.308,0.796,1.016,1.031,1.117,0.672,3.785,0,4.227,0,0,44.171,0,0,7.615,3.774,11.361,-1,0.522,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0,0,0,3,0,0,2.742,0,0,-0.812,0.842,1.31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,2,1,3,0,3,2,1,1,0,2,1,0,0,3,4,6,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5.822,0.484,-3.44,Pharmaceuticals,7
