MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,Wap,MAXDN,LOC,X3v,X5v,Yindex,IC1,CIC3,J_D/Dt,J_Dz(Z),SM1_Dz(e),ChiA_Dz(p),SM1_Dz(p),SpMax_B(m),SpMax_B(s),nCp,nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nRCONHR,nOHs,nROR,nArOR,nArX,Hy,MLOGP,MLOGP2,ALOGP2,Class,Label
194.24,7.77,16,0,0,0,0,0,0,56,0,4,3,6,2,0,0,2,0,0,0,0,0,0,0,0,4142,1.315,0.521,2.747,1.45,1.102,2.042,1.005,18.9209,2.6687,0.22,0.035,-0.788,4.022,6.313,0,0,0,0,0,0,0,0,0,0,0,0,-0.395,3.583,12.835,11.42,Pharmaceuticals,6
324.45,6.759,13,1,0,0,0,0,0,43.8,0,6.3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7474,1.498,0.681,4.471,2.06,0.575,3.009,0.698,10.9828,1.8072,0.554,0.008,-1.526,3.747,7.426,1,0,3,0,0,0,0,0,0,1,1,0,-0.864,3.817,14.571,23.995,Pharmaceuticals,6
264.32,7.552,8,3,4,0,0,0,0,34.3,11.4,8.6,2,3,1,1,1,0,0,0,43.458,0,0,76.991,0,0,3338,2.049,1.848,3.074,1.239,0.876,3.356,0.5,14.0891,2.2014,0.829,0.012,-1.946,3.902,7.444,1,0,0,0,0,0,0,0,0,0,0,0,-0.146,1.084,1.176,0.026,Pharmaceuticals,6
487.65,6.773,14,2,1,0,0,0,0,37.5,1.4,9.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11378,2.76,1.555,5.76,2.538,0.633,3.432,0.73,15.6494,2.1882,1.052,0.003,-2.303,3.735,7.477,2,0,0,0,0,0,0,0,0,1,2,0,0.162,2.733,7.468,24.744,Pharmaceuticals,6
371.56,6.519,19,1,1,0,0,0,0,45.6,1.8,1.8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7804,0.808,1.304,4.79,2.306,0.636,2.816,1.426,11.9023,2.0783,0.325,0.008,-1.03,3.839,4.72,1,0,0,0,0,2,0,0,0,0,1,0,-0.919,5.201,27.046,39.939,Pharmaceuticals,6
224.23,8.008,8,2,0,0,0,0,0,39.3,0,17.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1087,2.759,1.602,1.932,0.804,1.327,3.552,0.313,12.2328,3.2706,0.803,0.018,-1.946,3.786,7.48,1,0,0,0,0,0,0,0,0,0,1,0,0.512,1.508,2.275,1.977,Pharmaceuticals,6
488.51,7.754,24,0,2,0,0,2,2,47.6,3.2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,22458,1.155,0.449,7.662,4.388,0.482,2.57,2.196,11.671,1.5445,0.528,0.005,-0.596,4.318,4.741,0,0,0,0,0,0,0,0,0,0,0,1,-0.875,5.831,33.997,12.91399506,Pharmaceuticals,6
166.62,9.257,7,0,2,0,0,1,1,44.4,11.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,403,1.379,1.16,1.828,0.603,1.769,3.197,0.528,10.056,3.6647,0.396,0.052,-0.697,3.984,6.82,2,0,0,0,0,0,0,0,0,0,0,1,-0.702,1.415,2.001,4.843,Pharmaceuticals,6
261.11,9.004,1,1,2,0,0,2,3,24.1,6.9,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,761,3.648,1.822,4.606,2.859,1.486,2.718,0.69,11.4293,4.0501,0.741,0.023,-1.308,4.422,7.389,2,0,1,0,0,0,0,0,0,0,0,0,0.043,1.966,3.864,0.742,Pharmaceuticals,6
214.24,7.388,1,1,0,0,0,0,0,34.5,0,17.2,3,4,1,2,0,0,0,0,52.553,0,43.246,0,0,0,3128,2.496,0.648,3.357,1.862,1.067,2.73,0.949,12.7094,2.0407,0.803,0.016,-1.946,3.715,7.432,0,0,8,0,0,0,1,0,0,2,0,0,-0.134,0.669,0.448,0.469,Pharmaceuticals,6
341.5,6.209,6,0,1,0,0,0,0,32.7,1.8,9.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3446,2.066,2.896,3.343,1.369,0.703,3.162,0.878,14.4684,2.4147,0.863,0.005,-2.028,3.643,6.273,2,0,0,0,0,0,0,0,2,2,1,0,0.998,0.823,0.678,1.245,Pharmaceuticals,6
144.14,8.008,2,2,0,0,0,0,0,33.3,0,22.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,306,2.327,0.861,1.008,0.279,1.997,2.392,1.417,9.561,3.2259,0.686,0.032,-1.758,3.641,7.446,2,0,2,0,0,0,2,0,0,0,0,0,-0.576,0.448,0.201,0.001,Pharmaceuticals,6
343.46,6.869,12,0,1,0,0,0,0,40,2,8,3,4,1,0,0,1,0,0,0,0,0,0,0,0,12508,1.11,1.032,4.694,2.483,0.665,2.95,1.491,15.1259,1.9995,0.753,0.009,-1.856,3.819,4.841,0,0,2,0,0,0,0,0,0,0,4,0,-0.356,2.208,4.877,10.957,Pharmaceuticals,6
362.36,7.395,2,2,3,0,0,0,1,30.6,6.1,4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2327,1.461,2.413,4.972,1.79,0.884,2.583,1.158,13.3909,2.4277,0.719,0.008,-1.564,6.866,7.428,3,0,0,0,0,0,0,0,0,0,0,0,0.378,1.486,2.207,0.779,Pharmaceuticals,6
228.28,7.134,3,3,2,0,0,0,0,31.3,6.3,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,976,2.74,1.656,3.01,1.134,1.729,2.811,0.735,12.8893,3.2126,0.816,0.018,-1.946,3.787,7.462,2,1,0,0,0,0,0,0,0,0,0,0,0.573,0.505,0.255,1.691,Pharmaceuticals,6
236.29,7.16,7,1,0,0,0,0,0,39.4,0,12.1,2,2,0,0,0,0,37.126,0,0,0,0,0,0,0,1727,1.898,1.403,2.606,0.851,0.754,3.135,0.652,9.0432,2.1029,0.686,0.013,-1.758,3.697,7.431,1,0,1,0,0,0,1,0,0,1,1,0,-0.75,1.463,2.14,3.545,Pharmaceuticals,6
256.11,11.135,9,2,5,0,0,2,2,39.1,21.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1004,1.911,1.899,2.397,0.765,1.325,3.414,0.435,12.0047,3.6648,0.746,0.019,-1.285,4.083,6.821,0,0,0,0,0,0,0,0,0,0,0,2,2.32,2.1,4.409,4.558,Pharmaceuticals,6
453.68,6.301,6,0,1,0,0,0,0,38.9,1.4,5.6,7,38,10,1,4,5,36.713,0,34.492,0,60.831,263.466,327.872,96.999,206696,2.359,0.933,11.222,8.408,0.642,3.125,0.889,21.818,1.518,0.753,0.007,-1.856,3.996,6.315,4,3,9,3,0,0,0,0,0,0,1,0,0.742,3.611,13.036,12.177,Pharmaceuticals,6
381.39,8.291,10,5,5,0,0,0,0,32.6,10.9,15.2,2,3,1,1,1,0,0,0,67.346,0,0,123.143,0,0,8475,2.289,2.192,3.179,1.305,0.726,3.638,0.875,15.5184,2.4207,1.228,0.005,-2.518,3.919,7.439,3,0,0,0,0,0,2,1,0,1,0,0,0.45,0.897,0.804,0.508,Pharmaceuticals,6
254.4,6.205,12,0,0,0,0,0,0,43.9,0,2.4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3008,0.697,0.565,3.304,1.519,0.603,2.673,0.982,10.9835,1.8187,0.22,0.01,-0.788,3.714,4.696,2,0,0,0,0,0,0,0,0,0,1,0,-0.931,4.649,21.61,31.395,Pharmaceuticals,6
283.22,10.115,9,3,1,0,3,0,0,46.4,3.6,10.7,3,4,1,0,0,1,26.333,0,0,0,0,0,0,0,4832,3.339,0.953,3.034,1.495,1.013,3.839,0.357,14.5867,2.4554,1.035,0.014,-2.453,3.983,8.259,0,0,3,0,0,1,0,0,0,0,0,3,-0.173,2.491,6.205,5.006,Pharmaceuticals,6
401.48,7.575,9,3,3,0,1,0,0,39.6,5.7,7.5,5,7,2,1,1,1,39.096,0,52.535,0,0,105.457,0,0,31641,2.968,0.871,6.2,3.591,0.61,3.705,0.467,15.1355,1.7719,0.998,0.007,-2.277,3.98,8.201,0,0,6,1,0,1,0,0,0,0,1,1,0.262,1.822,3.321,3.913,Pharmaceuticals,6
276.37,6.909,8,2,2,0,0,0,0,37.5,5,7.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3449,2.621,1.707,3.441,1.728,0.821,3.27,0.8,12.4232,2.1979,0.701,0.01,-1.758,3.714,7.477,0,0,3,0,0,0,0,1,0,0,0,0,0.361,1.783,3.179,3.421,Pharmaceuticals,6
247.32,7.066,3,3,1,0,0,0,0,40,2.9,8.6,4,10,4,2,2,1,0,0,42.58,29.621,0,80.608,49.668,0,10690,1.85,0.816,4.948,3.226,0.96,3.277,0.364,19.173,1.8978,0.63,0.015,-1.649,3.836,7.433,0,0,6,1,3,1,1,0,0,1,0,0,-0.763,1.549,2.399,0.139,Pharmaceuticals,6
257.14,9.524,7,1,0,0,0,0,1,40.7,0,7.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,703,1.954,1.618,2.007,0.846,1.285,2.93,1.529,10.3319,3.1084,0.494,0.02,-1.091,6.879,7.433,3,0,0,0,0,0,0,0,0,0,0,1,-0.766,3.632,13.189,11.324,Pharmaceuticals,6
224.31,6.797,6,0,2,0,1,0,0,36.4,6.1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2013,1.856,0.875,2.805,1.341,0.836,3.202,0.606,10.7588,2.0594,0.607,0.015,-1.713,3.657,8.201,1,0,1,0,0,0,0,0,0,1,0,1,0.451,1.414,2,0.993,Pharmaceuticals,6
116.18,5.809,1,1,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1.849,1.906,0.803,0.174,1.812,2.071,0.775,7,3.2062,0.401,0.037,-1.224,3.347,7.435,2,0,0,0,0,0,1,0,0,0,0,0,-0.71,1.373,1.886,1.822,Solvents,7
46.08,5.12,0,0,0,0,0,0,0,22.2,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.25,0.918,0,0,0,1.88,1.103,2,1.8234,0.22,0.273,-0.788,2.651,6.27,2,0,0,0,0,0,0,0,0,0,0,0,0.638,-0.172,0.03,0,Solvents,7
86.15,5.384,0,0,0,0,0,0,0,31.3,0,6.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0.5,0,1.077,0.433,2.056,1.502,1.375,7.5,2.2186,0.22,0.087,-0.788,3.068,4.344,0,0,3,0,0,0,0,0,0,1,0,0,-0.767,0.817,0.668,0.936,Solvents,7
158.27,5.458,1,1,0,0,0,0,0,31,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,1.728,2.187,1.336,0.312,1.743,2.037,1.044,10,3.5503,0.401,0.023,-1.224,3.389,7.431,3,0,0,0,0,0,1,0,0,0,0,0,-0.79,2.377,5.651,7.424,Solvents,7
46.08,5.12,0,0,0,0,0,0,0,22.2,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.375,0.918,0,0,0,1.224,2.298,2,2.0158,0.22,0.218,-0.788,2.731,4.477,0,0,0,0,0,0,0,0,0,1,0,0,-0.528,-0.172,0.03,0.003,Solvents,7
100.18,5.273,1,1,0,0,0,0,0,31.6,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1.38,1.379,0.696,0,2.672,1.878,1.277,6,3.1688,0.22,0.082,-0.788,3.325,7.428,3,0,0,0,0,0,0,0,0,0,0,0,-0.802,1.442,2.08,1.279,Solvents,7
146.21,6.092,1,1,0,0,0,0,0,29.2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1.851,2.246,0.96,0.233,1.709,2.083,0.98,9,3.5077,0.554,0.023,-1.526,3.367,7.431,2,0,0,0,0,0,1,0,0,1,0,0,-0.672,0.891,0.793,0.495,Solvents,7
98.21,4.677,0,0,0,0,0,0,0,33.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,131,0.297,0.802,1.894,0.901,2.022,1.301,1.536,7.8978,2.1229,0,0.087,0,3.13,3.633,1,0,5,1,0,0,0,0,0,0,0,0,-0.936,3.477,12.092,8.934,Solvents,7
103.13,7.933,7,0,1,0,0,0,0,53.8,7.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,184,0.951,1.125,0.903,0.291,1.782,1.914,0.827,8.1463,3.0651,0.129,0.093,-0.47,3.636,6.82,0,0,0,0,0,0,0,0,0,0,0,0,-0.828,1.769,3.129,2.92,Solvents,7
78.12,6.51,6,0,0,0,0,0,0,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0.667,0.222,2.056,1,2.585,7.5,3,0,0.167,0,3.452,4.452,0,0,0,0,0,0,0,0,0,0,0,0,-0.921,2.255,5.085,3.349,Solvents,7
114.21,5.191,1,1,0,0,0,0,0,31.8,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1.349,1.906,1.132,0.301,1.812,1.82,0.796,7,2.8485,0.22,0.055,-0.788,3.291,7.428,2,0,0,0,0,0,0,0,0,0,0,0,-0.828,1.795,3.223,3.209,Solvents,7
100.13,6.675,2,2,0,0,0,0,0,33.3,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1.729,1.379,0.498,0,2.672,1.907,1.567,6,3.4151,0.401,0.081,-1.224,3.426,7.442,2,0,0,0,0,0,0,0,0,0,0,0,-0.668,0.076,0.006,0.224,Solvents,7
46.03,9.206,1,1,0,0,0,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25,0.918,0,0,0,2.322,0.929,2,2.7189,0.401,0.287,-1.224,3.046,7.491,0,0,0,0,0,0,0,0,0,0,0,0,0.903,-1.028,1.056,0.077,Solvents,7
139,11.583,0,0,0,0,0,0,1,25,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.532,0.971,1.16,0,3.916,2.292,0.862,4,3.1958,0.331,0.138,-0.575,6.866,6.273,2,0,0,0,0,0,0,0,1,0,0,0,0.312,1.009,1.019,0.688,Solvents,7
167.84,20.98,0,0,0,0,0,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.006,0.918,1.714,0,3.971,1.5,2,5,4.8766,0.609,0.135,0.571,4.106,5.017,2,0,0,0,0,0,0,0,0,0,0,0,-0.307,2.604,6.781,5.756,Solvents,7
61.05,8.721,2,2,1,0,0,0,0,14.3,14.3,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.5,0.811,0,0,0,1.842,1.767,3,4.3317,0.489,0.169,-1.386,3.627,7.819,0,0,0,0,0,0,0,0,0,0,0,0,-0.215,-0.433,0.187,0.085,Solvents,7
114.26,4.395,0,0,0,0,0,0,0,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.728,1.299,1.021,0,3.005,1.367,2.031,7,3.3889,0,0.069,0,3.283,3.86,5,1,0,0,0,0,0,0,0,0,0,0,-0.946,4.203,17.664,11.306,Solvents,7
74.14,4.943,0,0,0,0,0,0,0,26.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.75,0.722,0,0,0,1.688,2.479,4,3.2114,0.22,0.149,-0.788,3.249,6.289,3,0,0,0,0,0,0,0,0,0,0,0,0.132,0.8,0.64,0.329,Solvents,7
88.17,4.898,0,0,0,0,0,0,0,27.8,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.145,1.585,0.762,0.112,1.958,1.792,0.709,5,2.4071,0.22,0.083,-0.788,2.874,6.266,2,0,0,0,0,0,0,0,0,0,0,0,0.004,1.209,1.463,2.036,Solvents,7
102.15,6.009,1,1,0,0,0,0,0,29.4,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1.88,1.379,0.402,0,2.672,2.016,1.31,6,3.717,0.401,0.049,-1.224,3.386,7.435,3,0,0,0,0,0,1,0,0,0,0,0,-0.668,0.996,0.991,0.559,Solvents,7
181.44,15.12,6,0,0,0,0,3,3,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,243,1.177,0.881,1.856,0.642,1.921,2,0.333,8.998,3.9045,0.488,0.083,0.456,4.093,5.037,0,0,0,0,0,0,0,0,0,0,0,3,-0.636,4.063,16.507,14.617,Solvents,7
41.06,6.843,1,0,1,0,0,0,0,33.3,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.75,0.918,0,0,0,1.792,1.654,2,2.5138,0.129,0.587,-0.47,3.201,6.824,1,0,0,0,0,0,0,0,0,0,0,0,-0.528,-0.317,0.101,0.002,Solvents,7
108.15,6.759,6,0,0,0,0,0,0,43.8,0,6.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,184,0.757,1.125,0.979,0.316,1.782,2.252,0.969,8.1463,3.0815,0.22,0.064,-0.788,3.573,4.705,0,0,0,0,0,0,0,0,0,0,1,0,-0.828,1.859,3.456,3.289,Solvents,7
131.38,21.897,1,1,0,0,0,3,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.577,0.971,0.742,0,3.916,1.792,1.195,4,5.8271,0.488,0.228,0.456,4.098,5.119,0,0,0,0,0,0,0,0,0,0,0,0,-0.359,2.081,4.332,3.037,Solvents,7
132.18,6.294,1,1,0,0,0,0,0,28.6,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1.931,1.837,0.769,0.082,2.179,2.344,0.775,8,3.8909,0.554,0.029,-1.526,3.395,7.435,2,0,0,0,0,0,1,0,0,1,0,0,-0.636,0.538,0.289,0.072,Solvents,7
78.15,7.815,1,1,0,1,0,0,1,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.833,0.811,0,0,0,1.571,2.083,3,5.8486,0.276,0.407,-0.592,4.218,7.4,0,0,0,0,0,0,0,0,0,0,0,0,-0.431,-0.317,0.101,0.1,Solvents,7
172.3,5.384,1,1,0,0,0,0,0,31.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1.829,2.189,2.066,0.758,1.869,1.986,1.071,11,3.7179,0.401,0.021,-1.224,3.365,7.435,3,0,0,0,0,0,1,0,0,0,0,0,-0.807,2.681,7.186,9.228,Solvents,7
104.17,5.483,0,0,0,0,0,0,0,26.3,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.063,1.95,0.575,0.118,1.73,1.668,1.658,6,3.0603,0.401,0.035,-1.224,3.026,4.548,2,0,0,0,0,0,0,0,0,2,0,0,-0.668,0.735,0.54,0.359,Solvents,7
138.28,4.939,0,0,0,0,0,0,0,35.7,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,751,0.178,0,3.466,2.316,1.477,1.198,2.429,14.0354,1.9254,0,0.048,0,3.309,3.742,0,0,8,2,0,0,0,0,0,0,0,0,-0.96,4.431,19.638,14.3,Solvents,7
119.37,23.874,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.083,0.811,0,0,0,1.371,0,3,5.632,0.488,0.312,0.456,4.118,5.082,1,0,0,0,0,0,0,0,0,0,0,0,-0.215,1.817,3.301,2.615,Solvents,7
195.345,12.209,6,0,0,0,0,0,2,43.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,247,1.057,1.187,3.997,1.515,1.63,2.703,0.797,8.5992,3.4629,-0.661,0.093,0.814,6.91,4.485,1,0,0,0,0,0,0,0,0,0,0,0,-0.742,3.37,11.358,12.91399506,Solvents,7
120.19,8.013,3,3,0,1,0,0,1,26.7,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.709,1.379,1.262,0,3.21,2.683,0.717,6,6.4004,0.447,0.126,-1.101,4.673,7.716,0,0,0,0,1,0,0,0,0,0,0,0,-0.535,0.382,0.146,0.157,Solvents,7
92.15,6.143,6,0,0,0,0,0,0,46.7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,131,0.345,0.802,0.94,0.304,2.022,2.042,1.034,7.8978,3.0215,0,0.123,0,3.549,4.481,1,0,0,0,0,0,0,0,0,0,0,0,-0.936,2.608,6.802,5.365,Solvents,7
147,12.25,6,0,0,0,0,2,2,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,182,1.061,0.875,1.58,0.402,2.091,1.918,1,8.5279,3.7207,0.35,0.103,0.326,4.034,4.987,0,0,0,0,0,0,0,0,0,0,0,2,-0.71,3.478,12.094,9.978,Solvents,7
86.15,5.384,1,1,0,0,0,0,0,31.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.407,0.918,0.813,0,3.971,1.799,1.392,5,3.3235,0.22,0.119,-0.788,3.375,7.428,3,0,0,0,0,0,0,0,0,0,0,0,-0.767,1.064,1.133,0.784,Solvents,7
118.2,5.373,0,0,0,0,0,0,0,27.3,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1.357,2,0.878,0.22,1.574,1.966,0.671,7,2.8571,0.401,0.033,-1.224,2.997,6.267,2,0,0,0,0,0,0,0,0,1,0,0,-0.039,0.706,0.499,0.705,Solvents,7
128.29,4.424,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.133,2.281,1.707,0.604,1.46,1.131,2.327,8,2.5951,0,0.041,0,2.924,3.463,2,0,0,0,0,0,0,0,0,0,0,0,-0.954,4.52,20.431,20.047,Solvents,7
60.06,7.508,1,1,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.625,1,0.096,0,3.132,2.406,0.969,3,2.9357,0.401,0.125,-1.224,3.115,7.443,0,0,0,0,0,0,1,0,0,0,0,0,-0.431,-0.386,0.149,0.001,Solvents,7
145.23,5.809,1,1,1,0,0,0,0,28,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2.559,1.922,1.436,0.387,1.884,2.523,0.75,9,3.3055,0.489,0.035,-1.386,3.422,7.477,1,0,0,0,0,0,0,0,0,0,0,0,1.69,-1.324,1.754,1.668,Solvents,7
86.15,5.384,1,1,0,0,0,0,0,31.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.377,1.459,0.602,0,2.636,1.924,0.844,5,2.8812,0.22,0.105,-0.788,3.288,7.428,2,0,0,0,0,0,0,0,0,0,0,0,-0.767,1.064,1.133,0.773,Solvents,7
78.12,6.51,6,0,0,0,0,0,0,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0.667,0.222,2.056,1,2.585,7.5,3,0,0.167,0,3.452,4.452,0,0,0,0,0,0,0,0,0,0,0,0,-0.921,2.255,5.085,3.349,Solvents,7
90.14,5.634,0,0,0,0,0,0,0,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.685,1.459,0.547,0,2.636,2.25,0.547,5,2.8086,0.401,0.081,-1.224,3.056,6.283,2,0,0,0,0,0,0,0,1,0,0,0,1.164,-0.081,0.007,0.209,Solvents,7
119.37,23.874,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.083,0.811,0,0,0,1.371,0,3,5.632,0.488,0.312,0.456,4.118,5.082,1,0,0,0,0,0,0,0,0,0,0,0,-0.215,1.817,3.301,2.615,Solvents,7
108.15,6.759,6,0,0,0,0,0,0,43.8,0,6.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,182,1.337,0.875,1.034,0.38,1.848,2.703,0.797,8.3067,3.1207,0.22,0.084,-0.788,3.634,6.313,1,0,0,0,0,0,0,0,0,0,0,0,-0.158,1.859,3.456,4.198,Solvents,7
18.02,6.007,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15277234,2.705492635,0,0.918,0,14.19900527,2.764518093,0.639924918,-0.16700835,-1.623797972,4.210968755,7.09363046,0,0,0,0,0,0,0,0,0,0,0,0,6.169,-2.058,4.235,0.318,Solvents,7
102.15,6.009,1,1,0,0,0,0,0,29.4,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.859,1.557,0.509,0.144,2.107,2.133,0.795,6,3.2969,0.401,0.047,-1.224,3.346,7.435,2,0,0,0,0,0,1,0,0,0,0,0,-0.668,0.996,0.991,0.799,Solvents,7
32.05,5.342,0,0,0,0,0,0,0,16.7,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.792,1.654,1,1.1547,0.22,0.674,-0.788,2.279,6.283,1,0,0,0,0,0,0,0,0,0,0,0,1.262,-0.814,0.663,0.128,Solvents,7
74.14,4.943,0,0,0,0,0,0,0,26.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.156,1.522,0.512,0,2.34,1.872,0.717,4,2.2834,0.22,0.115,-0.788,2.833,6.266,2,0,0,0,0,0,0,0,0,0,0,0,0.132,0.8,0.64,0.942,Solvents,7
60.11,5.009,0,0,0,0,0,0,0,25,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.5,0.811,0,0,0,1.781,1.758,3,2.5129,0.22,0.19,-0.788,2.97,6.277,2,0,0,0,0,0,0,0,1,0,0,0,0.323,0.347,0.12,0.136,Solvents,7
72.17,4.245,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.449,0.971,0.816,0,3.916,1.277,1.427,4,2.5395,0,0.159,0,2.97,3.598,3,0,0,0,0,0,0,0,0,0,0,0,-0.898,3.138,9.85,5.994,Solvents,7
86.15,5.384,1,1,0,0,0,0,0,31.3,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.324,1.459,0.789,0,3.135,1.674,1.719,5,3.0456,0.22,0.11,-0.788,3.299,7.424,2,0,0,0,0,0,0,0,0,0,0,0,-0.767,1.064,1.133,1.188,Solvents,7
88.12,6.294,1,1,0,0,0,0,0,28.6,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.877,1.459,0.348,0,2.636,2.093,0.822,5,3.4032,0.401,0.063,-1.224,3.344,7.435,2,0,0,0,0,0,1,0,0,0,0,0,-0.614,0.586,0.344,0.137,Solvents,7
84.18,4.677,0,0,0,0,0,0,0,33.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1.5,0.75,2.056,0.918,3.252,7.5,2,0,0.111,0,3.003,3.503,0,0,6,0,0,0,0,0,0,0,0,0,-0.921,3.124,9.76,7.492,Solvents,7
74.14,4.943,0,0,0,0,0,0,0,26.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.449,0.971,0.591,0,3.916,1.872,0.767,4,2.6702,0.22,0.129,-0.788,3.022,6.273,2,0,0,0,0,0,0,0,1,0,0,0,0.132,0.8,0.64,0.796,Solvents,7
134.2,5.835,0,0,0,0,0,0,0,26.1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.411,2.281,0.812,0.188,1.46,1.84,1.142,8,3.0922,0.554,0.023,-1.526,3.042,6.267,2,0,0,0,0,0,0,0,0,2,0,0,-0.001,-0.129,0.017,0.073,Solvents,7
88.12,6.294,0,0,0,0,0,0,0,28.6,0,14.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,0.722,0,0.744,0.25,2.056,1.379,2.429,7.5,2.374,0.401,0.063,-1.224,3.122,4.503,0,0,0,0,0,0,0,0,0,2,0,0,-0.614,-0.473,0.224,0.069,Solvents,7
