No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class
21,457.05,7.372,1,1,2,1,0,1,2,29,3.2,11.3,1.6,2,2,0,1,0,0,0,0,0,0,0,0,0,1.151,1481,2.707,6823,2.769,1.464,3.255,0.879,3.232,2.722,0.436,1.472,14.7228,2.4524,4.898,1.189,0.005,3.778,7.427,16.248,6.211,0.941,1.021,0.957,1.006,1.076,1.015,3.833,33.237,77.486,0,72.138,119.789,0,0,5.301,4.444,8.717,-0.403,1.959,0,6,1,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,7,1,0,0,6,0,0,0,0,0,0,3.704,0,0,-0.224,0,0,0,2.012,0,0,0,0,0,1.194,0,0,0,0,0,2,1,0,1,2,4,0,0,1,0,1,1,3,3,1,0,0,1,5,3,6,0,0,0,0,0,0,0,2,4,13,0,13,0,0,0,39,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,1,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0.184,3.835,-1.03,Antibacterial
22,492.341,10.475,14,3,3,1,0,2,4,40.4,6.4,10.6,4.3,4,5,1,2,0,0,0,59.185,108.043,0,0,0,0,1.044,1473,2.817,30784,2.199,0.997,4.7,0.567,4.123,1.432,0.644,2.054,13.9655,1.821,5.024,-1.02,0.006,4.097,7.436,4.145,7.217,1.277,1.099,1.449,0.543,1.159,1.374,4.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.361,4.952,11.663,0.012,2.377,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,2,1,1,0,1,0,3,6,0,2,0,1,0,0,0,0,0,-1.287,1.631,0,0,1.488,0,0,5.238,0,0,1.454,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,2,4,0,4,0,0,0,6,4,5,0,0,0,0,0,0,0,3,0,12,0,38,0,0,0,88,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,2,1,3,0,0,0,1,0,2,1,0,0,2,1,2,1,0,2,4,0,0,0,0,1,0,2,2,10.264,NaN,-4.11,Antibacterial
23,185.24,7.41,12,0,1,0,0,0,0,48,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.886,168,2.271,1407,0.926,0.544,0.769,0.877,2.202,2.442,0.72,2.006,10.0307,2.41,2.427,0.325,0.019,3.697,4.867,4.942,2.218,0.946,1.082,0.844,1.133,0.599,1.361,3.746,0,0,0,0,98.53,0,0,6.661,3.067,0,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.741,6.989,-3.75,Antibacterial
24,444.48,7.937,11,5,2,0,0,0,0,39.3,3.6,14.3,0,4,10,3,0,0,3,0,0,0,0,0,0,0,0.855,1244,2.491,45481,3.995,0.937,4.179,0.811,4.166,1.642,0.469,3.603,25.2219,2.1078,4.035,1.178,0.007,3.993,7.451,10.997,5.341,1.199,1.041,1.119,0.838,1.306,0.954,3.881,25.618,0,0,0,84.295,0,0,7.378,4.365,8.345,-0.1,1.048,0,2,4,2,2,0,1,0,0,0,0,2,0,2,2,1,0,0,2,0,0,0,4,1,0,0,0,0,0,-0.2,0,0,-6.46,-0.55,0,0,1.442,0,0,0,0,0,0,0,0,2,1,0,1,4,2,1,7,1,0,9,0,0,0,1,2,1,1,0,0,0,5,5,6,0,1,2,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0.766,1.233,-0.65,Antibacterial
25,848.06,6.839,6,6,1,0,0,0,0,32.3,0.8,14.5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.976,9601,3.276,94435,4.865,1.295,5.111,0.656,3.41,3.544,0.555,1.953,29.7768,2.3457,7.382,1.719,0.002,3.703,7.485,29.81,12.131,0.991,1.061,0.935,1.037,0.954,0.974,3.805,80.627,23.542,0,0,152.359,0,0,6.295,4.335,12.986,1.52,2.443,1,15,2,4,0,1,0,4,6,0,0,3,0,0,0,0,0,0,11,2,1,4,13,2,1,0,0,0,0,-0.431,0,0,-5.008,0,0,0,1.721,0,0,0,0,0,0,0,0,2,0,0,2,1,1,3,7,1,2,2,0,3,4,3,8,4,5,4,0,0,12,12,18,0,0,0,0,0,5,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,3,15,1.971,0.529,-0.2,Antibacterial
26,828.12,6.521,6,6,1,0,0,0,0,33.1,0.8,11.8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1.021,8916,3.486,106917,2.751,1.353,5.217,0.613,3.186,3.803,0.632,1.936,29.039,2.2688,7.634,1.576,0.002,3.643,7.44,31.183,12.73,1.008,1.126,1.061,1.02,1.007,1.065,3.799,98.277,23.542,0,0,185.107,0,0,6.035,3.831,12.698,1.629,2.443,0,15,3,4,0,3,0,2,5,0,0,3,0,1,0,0,0,0,12,2,1,9,16,0,3,0,0,0,0,0.281,0,0,-1.789,0,0,0,1.749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,4,0,5,5,5,10,7,5,5,0,0,15,12,18,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,5,6,0.349,8.75,-1.89,Antibacterial
27,667.731,9.405,18,7,9,2,0,0,3,35.2,12.7,11.3,0,5,6,1,1,0,0,0,99.013,0,204.319,0,0,0,1.011,4637,3.331,66773,2.728,0.926,5.445,0.409,4.333,1.817,0.387,1.702,13.9033,1.5645,6.903,-0.441,0.003,4.028,7.5,10.191,8.983,0.933,1,1.357,0.648,1.148,0.992,3.982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.943,4.622,11.136,1.122,3.264,0,1,0,1,1,0,1,0,0,0,0,1,5,0,1,1,0,0,0,1,0,0,3,0,1,0,3,0,0,1.067,0,0,-4.016,0.69,0,0,3.341,0,0,0,0,0,2.641,0,0,0,0,0,0,0,1,3,1,2,0,3,3,8,6,1,8,2,7,2,0,0,5,5,10,0,0,0,0,0,0,0,2,3,114,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,6,0,1,0,0,1,1,1,0,2,0,5,0,0,1,0,0,0,2,6,0,0,3,0,2,0,0,0,1,2,2,3,0.76,NaN,-2.13,Antibacterial
28,473.901,9.873,14,3,3,1,0,1,3,39.6,6.3,12.5,2.1,4,5,1,2,0,0,0,60.028,109.553,0,0,0,0,1.016,1490,2.889,30276,2.288,1.144,4.067,0.551,4.131,1.454,0.464,2.012,13.6794,1.7806,5.111,-1.007,0.005,4.046,7.437,5.745,7.55,1.246,1.12,1.2,2.162,1.077,1.349,4.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.305,4.952,11.663,-0.129,2.377,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,3,6,0,2,0,1,0,0,0,0,0,-1.483,1.791,0,0,1.438,0,0,5.24,0,0,1.423,0,0,1,0,0,0,0,0,1,2,1,0,1,2,2,3,3,4,1,4,1,0,0,6,5,4,0,0,0,0,0,0,0,5,1,12,0,19,0,0,0,57,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,3,1,3,0,0,0,2,0,1,4,0,0,1,1,3,1,0,2,2,0,0,1,0,0,0,2,2,7.76,NaN,-3.76,Antibacterial
29,1882.59,6.821,56,16,20,0,0,0,0,35.9,7.2,6.2,0,8,12,4,4,4,0,0,0,0,0,3605.118,0,0,0.985,101978,4.631,465201,2.81,2.357,10.396,0.228,3.45,4.659,2.018,1.215,19.303,1.0935,16.929,2.073,0,3.966,7.462,63.051,24.122,1.079,1.047,1.349,0.995,1.426,1.056,4.068,158.854,55.661,0,0,484.327,0,0,7.474,3.888,11.429,2.648,2.009,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,52,4,1,0,26,0,0,0,0,0,0,-1.192,0,0,-11.379,2.536,5.953,0,0,0,12.882,0,0,0,0,0,0,0,0,0,0,4,0,16,0,4,0,26,0,0,0,0,15,0,0,0,0,0,0,14,29,0,0,0,0,0,0,0,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,12.192,78.62,1.58,Antibacterial
30,785.97,7.277,26,6,3,0,0,0,0,39.8,2.8,10.2,0,6,15,17,2,3,1,0,0,0,0,356.164,0,0,0.917,4457,2.615,816390,3.208,0.895,5.375,0.441,4.081,2.674,0.44,4.271,37.8246,1.6853,6.2,1.417,0.002,4.244,7.436,23.317,10.687,0.979,1.091,1.113,1.036,0.964,1.157,3.947,90.31,25.686,0,0,216.67,0,0,8.137,4.282,11.726,1.593,2.098,0,1,0,4,1,1,2,2,2,1,0,1,0,0,0,4,1,1,21,2,0,3,1,6,2,0,1,0,0,0,0,0,-1.535,0.159,0.926,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,4,4,0,8,0,3,2,2,3,7,2,3,0,0,17,15,16,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,6,3.328,24.931,-2.94,Antibacterial
31,554.581,9.903,15,9,4,2,0,0,3,39.3,7.1,14.3,0,4,5,1,0,0,0,0,79.465,0,161.719,0,0,0,1.065,2568,3.256,38546,5.209,1.072,5.211,0.486,4.369,1.438,0.286,1.737,13.893,1.7731,6.043,-0.808,0.004,4.709,7.72,8.743,8.678,1.107,1.055,1.149,1.363,1.193,0.986,4.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.599,5.306,16.717,0.758,3.435,0,1,0,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.313,0,0,-3.436,0.174,0,0,2.663,0,0,0,0,0,1.224,-4.292,0,0,1,0,0,0,0,2,3,1,0,1,0,5,2,4,7,1,6,2,0,0,6,9,8,2,0,0,0,0,0,0,3,3,52,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,1,3,3,1,0,1,0,3,0,0,3,0,0,0,1,3,3,0,5,0,0,0,0,0,0,0,2,8,0.051,NaN,-1.58,Antibacterial
32,423.461,9.01,14,3,3,1,0,0,2,40.4,6.4,10.6,0,4,5,1,2,0,0,0,55.638,101.496,0,0,0,0,1.018,1234,2.833,24220,2.09,0.998,4.411,0.564,3.916,1.638,0.644,2.044,13.0793,1.7629,4.905,-1.161,0.006,4.038,7.436,7.397,7.317,0.828,1.169,1.616,0.533,1.023,1.336,3.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.263,4.952,11.663,-0.378,2.377,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,3,6,0,2,0,1,0,0,0,0,0,-1.099,1.866,0,0,1.522,0,0,5.245,0,0,1.491,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,2,4,0,4,0,0,0,6,6,3,0,0,0,0,0,0,0,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,2,1,3,0,0,0,1,0,0,1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,2,2,4.916,NaN,-3.27,Antibacterial
33,693.08,9.626,21,9,2,1,0,1,2,40.3,2.8,19.4,1.4,5,11,3,0,0,3,0,0,0,0,0,0,0,0.888,4640,2.56,159627,6.283,0.951,5.631,0.658,4.527,1.642,0.327,3.054,25.96,2.109,4.967,1.611,0.003,4.741,7.768,11.976,7.18,0.958,0.93,0.912,0.89,1.14,0.942,4.127,16.793,0,39.149,0,156.671,0,1.339,7.726,5.176,9.246,1.444,2.048,0,2,3,1,3,0,2,0,0,1,1,2,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,3.938,0,0,0,-10.817,-5.58,0,0,1.124,0,0,0,0,0,0,-5.367,0,1,1,0,2,3,1,3,10,4,2,10,0,1,1,5,5,4,0,6,4,0,8,11,14,0,1,1,2,3,2,4,14,7,17,0,19,0,0,0,124,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,13,0,0,1,0,3,0,2,0,0,0,1,0,2,1,0,5,4,0,0,16,0,0,0,3,4,2.066,0.012,-0.17,Antibacterial
34,585.73,7.231,12,6,5,0,0,0,0,35.8,6.2,9.9,0,4,10,3,0,0,3,0,0,0,0,0,0,0,0.905,3176,3.035,97953,3.977,1.495,4.836,0.604,3.961,2.379,0.942,2.728,24.5525,1.9588,5.656,1.298,0.004,3.995,7.451,17.983,7.178,1.19,0.862,1.253,0.953,1.495,0.851,3.905,60.061,0,0,0,114.644,0,0,7.414,4.359,9.228,0.704,1.91,0,3,3,2,2,0,1,0,0,0,0,4,1,2,2,3,0,0,5,0,0,0,9,1,0,0,0,0,0,0.053,0,0,-6.575,0.275,0,0,3.223,0,0,0,0,0,0,0,0,2,1,0,1,2,2,2,8,2,0,9,0,0,0,1,3,2,2,1,0,0,7,7,8,0,1,2,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,6,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,1,2,3,0.529,0.147,-0.77,Antibacterial
35,492.46,8.347,11,5,2,0,0,0,1,37.3,3.4,15.3,0,4,10,3,0,0,3,0,0,0,0,0,0,0,0.878,1464,2.503,52269,3.988,1.139,4.419,0.809,4.386,1.497,0.479,3.47,25.6817,2.1663,4.165,1.225,0.006,3.996,7.451,13.479,6.245,1.115,1.12,0.977,0.955,1.312,0.932,3.885,25.618,23.353,0,53.596,137.891,0,0,7.383,4.366,8.345,0.166,1.048,0,2,4,2,2,0,1,0,0,0,0,2,0,2,2,1,0,0,2,0,0,0,4,1,0,0,0,0,0,-0.147,0,0,-6.28,-0.314,0,0,1.466,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,7,2,0,6,1,0,0,1,3,3,3,1,0,0,8,12,7,0,1,2,1,0,0,0,12,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,3,0.619,0.417,-0.72,Antibacterial
36,457.53,7.625,11,5,3,0,0,0,0,38.3,5,11.7,0,4,10,3,0,0,3,0,0,0,0,0,0,0,0.875,1384,2.688,51847,3.876,0.998,4.247,0.743,4.003,1.904,0.684,3.416,24.5971,2.0399,4.3,1.144,0.007,3.979,7.451,12.417,5.525,1.384,0.631,0.945,0.922,1.68,0.555,3.891,33.586,0,0,0,88.078,0,0,7.354,4.358,8.345,0.012,1.048,0,3,3,2,2,0,1,0,0,0,0,4,0,1,2,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0.324,0,0,-5.605,1.045,0,0,3.327,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,7,1,0,6,0,0,0,1,3,1,1,1,0,0,7,8,7,0,1,2,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0.154,0.014,-1.06,Antibacterial
37,467.6,6.777,0,0,5,0,0,0,0,26.1,7.2,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.949,1704,2.903,18888,2.774,0.931,3.016,0.65,3.063,3.046,0.377,1.795,15.2583,1.9833,5.067,1.363,0.004,3.593,6.295,18.038,5.729,1.055,0.947,0.937,1.232,1.084,0.835,3.763,0,23.542,0,0,7.894,0,0,5.222,3.593,0,0.066,1.392,0,14,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,-0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,1,2,0,2,4,0,4,0,2,0,1,0,2,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,4,0,0,1,5,0,20.338,47.057,2.44,Antibacterial
38,665.77,7.653,3,3,5,1,0,0,1,25.3,5.7,18.4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.977,4678,3.092,39131,5.95,1.497,3.833,0.637,3.67,2.773,0.293,1.572,18.0744,2.2063,6.203,1.742,0.002,4.715,7.776,24.536,7.294,1.023,0.881,1.044,1.176,0.994,0.917,3.901,17.222,48.519,0,0,37.027,0,3.043,6.425,5.009,9.03,0.807,2.008,0,12,1,0,0,0,0,6,4,0,0,1,3,1,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,-1.361,0,0,-0.93,0,0,0,0,0,0,0,0,0,0,-5.033,0,1,3,0,6,1,7,4,7,7,1,2,1,5,3,2,2,5,2,2,1,0,1,4,0,0,0,1,1,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,2,7,6,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,1,0,2,0,7,0,0,1,5,6,26.207,46.587,2.96,Antibacterial
39,383.52,7.52,4,4,3,1,0,0,1,33.3,5.9,9.8,0,3,4,1,2,0,0,0,53.754,93.926,0,0,0,0,1.031,1016,2.657,11693,2.786,1.251,4.186,0.713,3.459,2.213,0.608,1.887,13.2094,2.1717,4.567,1,0.009,4.014,7.479,11.798,4.973,1.223,0.907,0.986,1.114,0.859,1.746,3.837,34.443,0,0,32.22,85.93,0,0,6.683,4.651,9.453,-0.899,1.985,0,4,2,2,0,0,0,1,0,0,0,2,1,0,2,0,0,0,3,0,0,1,3,3,0,0,0,0,0,1.222,0,0,-0.727,0,0,0,2.875,0,0,0,0,0,1.446,0,0,0,0,0,0,0,2,1,2,2,1,3,0,2,1,0,1,0,0,2,0,0,3,4,1,0,0,0,0,2,1,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,1,1,0.526,1.802,-2.01,Antibacterial
40,476.551,11.083,14,4,8,3,0,0,4,32.6,18.6,9.3,0,4,5,1,2,0,0,0,60.934,0,124.235,0,0,0,1.12,1588,3.14,22155,2.178,0.922,4.902,0.501,4.227,1.199,0.25,1.898,12.5275,1.8653,5.302,-0.959,0.006,4.28,7.437,2.797,8.447,0.812,0.896,1.638,0.839,1.023,0.845,4.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.603,4.621,10.996,0.208,3.264,0,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,3,0,0,1,0,5,0,0,0.952,0,0,-0.151,1.662,0,0,1.428,0,0,0,0,0,2.967,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,3,1,6,3,5,3,0,0,6,4,4,0,0,0,0,0,0,0,0,1,180,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,4,0,1,0,1,1,0,1,0,2,0,5,0,0,1,0,0,0,2,3,2,0,3,0,2,0,0,0,1,1,2,0,1.141,NaN,-2.3,Antibacterial
41,214.28,8.928,9,3,4,1,0,0,1,29.2,16.7,8.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.098,180,2.156,679,4.648,1.618,1.019,1.423,3.268,1.317,0.583,1.488,10.4166,4.4431,2.379,0.749,0.03,4.71,7.716,6.758,1.956,0.871,0.324,0.579,0.527,1.343,0.032,3.717,0,1.899,0,0,49.919,0,5.807,7.703,4.686,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623,0.48,0,6.804,0,0,0,0,0,0,0,-3.731,0,0,2,0,0,0,0,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.034,0.046,-1.23,Antibacterial
42,679.76,7.904,4,4,7,1,0,0,1,24.4,8.1,18.6,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0.939,4575,2.869,40662,6.227,1.423,3.869,0.739,3.65,2.776,0.552,1.651,19.3963,2.4793,5.646,1.789,0.002,4.715,7.776,23.607,6.695,0.909,0.992,1.015,0.987,0.927,0.858,3.92,17.222,52.317,0,0,24.782,0,3.043,6.837,5.009,3.074,0.751,1.392,0,12,1,0,0,0,0,5,4,0,0,1,2,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,-1.955,0,0,-1.156,0,0,0,0,0,0,0,0,0,0,-5.31,0,1,4,2,3,8,3,7,9,12,1,0,1,5,7,4,6,6,4,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,7,0,0,0,1,3,12,0,0,0,0,3,0,0,0,0,0,0,0,10,1,0,4,0,4,0,10,0,0,0,17,7,22.49,39.251,2.64,Antibacterial
43,751.12,6.107,3,3,0,0,0,0,0,34.1,0,8.9,0,5,5,0,1,0,0,0,0,0,0,0,0,0,1.091,6949,3.542,184631,2.62,1.019,7.351,0.407,2.787,4.155,0.549,1.659,15.765,1.4671,7.79,1.312,0.002,3.763,7.477,31.549,13.427,1.003,1.054,0.992,1.065,0.99,1.168,3.851,88.252,0,0,0,138.593,0,0,6.206,4.246,11.432,1.489,2.178,0,15,5,2,0,0,0,2,5,0,0,0,0,2,0,0,0,0,32,0,0,3,18,4,0,0,0,0,0,5.984,0,0,-0.952,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,1,6,0,2,1,3,1,2,1,0,0,0,19,22,15,0,0,0,0,2,2,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,7.594,32.942,-3.73,Antibacterial
